airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,price
Multiple Carriers,2019-03-27,Delhi,Cochin,08:55:00,19:15:00,620,1.0,No Info,8371
Air India,2019-06-01,Delhi,Cochin,14:25:00,19:15:00,1730,2.0,No Info,13591
Indigo,2019-05-24,Kolkata,Banglore,14:25:00,16:55:00,150,0.0,No Info,5224
Indigo,2019-03-15,Banglore,New Delhi,16:50:00,21:35:00,285,1.0,No Info,10406
Air Asia,2019-03-03,Delhi,Cochin,16:45:00,22:15:00,330,1.0,No Info,13774
Air India,2019-03-12,Banglore,New Delhi,08:50:00,16:20:00,1890,2.0,No Info,12778
Indigo,2019-06-03,Mumbai,Hyderabad,20:05:00,21:40:00,95,0.0,No Info,2227
Indigo,2019-05-03,Chennai,Kolkata,19:35:00,21:55:00,140,0.0,No Info,3597
Indigo,2019-05-18,Delhi,Cochin,08:30:00,21:00:00,750,1.0,No Info,7081
Indigo,2019-06-01,Banglore,Delhi,08:30:00,11:20:00,170,0.0,No Info,4823
Spicejet,2019-06-09,Banglore,Delhi,21:10:00,00:05:00,175,0.0,No Info,3971
Jet Airways,2019-06-06,Kolkata,Banglore,20:00:00,04:40:00,520,1.0,In-flight meal not included,8586
Jet Airways,2019-06-27,Delhi,Cochin,09:00:00,19:00:00,600,1.0,No Info,14714
Air India,2019-04-27,Delhi,Cochin,18:05:00,21:10:00,185,0.0,No Info,5411
Air India,2019-06-09,Delhi,Cochin,22:00:00,19:15:00,1275,2.0,No Info,10651
Vistara,2019-04-01,Kolkata,Banglore,07:10:00,22:55:00,945,1.0,No Info,8295
Air India,2019-06-03,Delhi,Cochin,05:15:00,19:15:00,2280,3.0,No Info,10493
Air India,2019-03-06,Mumbai,Hyderabad,16:00:00,23:45:00,465,1.0,No Info,11678
Goair,2019-03-15,Banglore,New Delhi,07:45:00,10:40:00,175,0.0,No Info,5706
Jet Airways,2019-03-24,Kolkata,Banglore,21:10:00,23:25:00,1575,1.0,No Info,13759
Jet Airways,2019-06-01,Banglore,Delhi,18:55:00,22:00:00,185,0.0,No Info,8016
Vistara,2019-05-24,Kolkata,Banglore,07:10:00,20:20:00,790,1.0,No Info,9555
Air India,2019-05-06,Kolkata,Banglore,05:50:00,13:15:00,445,2.0,No Info,7662
Multiple Carriers,2019-03-21,Delhi,Cochin,16:00:00,01:35:00,575,1.0,No Info,13542
Air India,2019-03-09,Banglore,New Delhi,11:50:00,23:55:00,725,1.0,No Info,10972
Indigo,2019-05-12,Banglore,Delhi,04:00:00,06:50:00,170,0.0,No Info,3943
Indigo,2019-06-06,Delhi,Cochin,07:15:00,12:30:00,315,1.0,No Info,6582
Air India,2019-03-03,Delhi,Cochin,21:30:00,19:15:00,1305,2.0,No Info,12287
Jet Airways,2019-05-21,Delhi,Cochin,22:50:00,04:25:00,335,1.0,In-flight meal not included,12898
Multiple Carriers,2019-05-27,Delhi,Cochin,06:40:00,19:15:00,755,1.0,No Info,8837
Jet Airways,2019-06-24,Delhi,Cochin,15:00:00,12:35:00,1295,1.0,In-flight meal not included,10262
Air India,2019-05-06,Kolkata,Banglore,09:10:00,13:15:00,245,1.0,No Info,8996
Jet Airways,2019-05-21,Kolkata,Banglore,06:30:00,18:15:00,705,1.0,In-flight meal not included,10844
Jet Airways,2019-05-18,Delhi,Cochin,19:10:00,19:00:00,1430,2.0,No Info,15129
Jet Airways,2019-06-15,Banglore,Delhi,19:50:00,22:50:00,180,0.0,No Info,8016
Air India,2019-04-21,Delhi,Cochin,20:30:00,08:15:00,705,1.0,No Info,7258
Indigo,2019-05-15,Delhi,Cochin,16:10:00,22:30:00,380,1.0,No Info,6412
Multiple Carriers,2019-05-21,Delhi,Cochin,08:00:00,19:00:00,660,1.0,No Info,10197
Indigo,2019-04-09,Kolkata,Banglore,19:20:00,23:45:00,265,1.0,No Info,3574
Jet Airways,2019-04-01,Kolkata,Banglore,20:00:00,18:15:00,1335,1.0,No Info,12681
Spicejet,2019-03-15,Chennai,Kolkata,09:30:00,12:05:00,155,0.0,No Info,6300
Air India,2019-05-18,Delhi,Cochin,10:00:00,07:40:00,1300,1.0,No Info,8372
Air India,2019-05-18,Delhi,Cochin,09:45:00,09:25:00,1420,2.0,No Info,10975
Jet Airways,2019-06-03,Delhi,Cochin,16:00:00,19:00:00,1620,1.0,No Info,14714
Air India,2019-05-18,Delhi,Cochin,07:05:00,09:25:00,1580,2.0,No Info,10975
Jet Airways,2019-05-15,Kolkata,Banglore,18:55:00,10:05:00,910,1.0,No Info,14388
Air India,2019-03-21,Delhi,Cochin,13:15:00,09:25:00,1210,2.0,No Info,7107
Jet Airways,2019-05-09,Delhi,Cochin,20:00:00,04:25:00,505,2.0,In-flight meal not included,15318
Air India,2019-06-03,Delhi,Cochin,19:45:00,19:15:00,1410,2.0,No Info,10441
Multiple Carriers,2019-03-09,Delhi,Cochin,13:15:00,22:20:00,545,1.0,No Info,9856
Jet Airways,2019-05-01,Kolkata,Banglore,18:55:00,08:15:00,800,1.0,In-flight meal not included,8586
Indigo,2019-04-24,Delhi,Cochin,17:05:00,22:15:00,310,1.0,No Info,5912
Jet Airways,2019-05-06,Kolkata,Banglore,20:00:00,10:05:00,845,1.0,No Info,14388
Multiple Carriers,2019-06-15,Delhi,Cochin,06:40:00,19:15:00,755,1.0,No Info,8614
Multiple Carriers,2019-03-09,Delhi,Cochin,06:40:00,19:45:00,785,1.0,No Info,12615
Multiple Carriers,2019-06-01,Delhi,Cochin,13:00:00,19:15:00,375,1.0,No Info,16108
Indigo,2019-06-12,Kolkata,Banglore,19:20:00,23:45:00,265,1.0,No Info,3574
Spicejet,2019-05-24,Kolkata,Banglore,15:05:00,20:20:00,315,1.0,No Info,4649
Jet Airways,2019-05-21,Kolkata,Banglore,08:25:00,08:15:00,1430,1.0,In-flight meal not included,8586
Multiple Carriers,2019-05-15,Delhi,Cochin,12:50:00,21:00:00,490,1.0,No Info,7670
Multiple Carriers,2019-05-27,Delhi,Cochin,14:00:00,21:00:00,420,1.0,In-flight meal not included,7153
Vistara,2019-06-09,Delhi,Cochin,14:40:00,17:50:00,190,0.0,No Info,6216
Jet Airways,2019-05-12,Banglore,Delhi,19:50:00,22:50:00,180,0.0,In-flight meal not included,3502
Air India,2019-04-24,Kolkata,Banglore,20:45:00,23:20:00,155,0.0,No Info,4145
Air India,2019-06-09,Delhi,Cochin,06:05:00,09:25:00,1640,1.0,No Info,7690
Multiple Carriers,2019-06-27,Delhi,Cochin,10:00:00,01:30:00,930,1.0,No Info,7198
Multiple Carriers,2019-03-27,Delhi,Cochin,02:15:00,15:30:00,795,1.0,No Info,12327
Multiple Carriers,2019-06-12,Delhi,Cochin,07:10:00,16:10:00,540,1.0,No Info,6513
Air India,2019-06-15,Delhi,Cochin,05:15:00,19:15:00,2280,3.0,No Info,10703
Spicejet,2019-04-01,Kolkata,Banglore,08:35:00,17:15:00,520,1.0,No Info,6013
Air Asia,2019-06-12,Kolkata,Banglore,19:55:00,22:25:00,150,0.0,No Info,3807
Spicejet,2019-03-24,Mumbai,Hyderabad,13:10:00,14:30:00,80,0.0,No Info,2753
Indigo,2019-03-03,Banglore,New Delhi,18:55:00,21:45:00,170,0.0,No Info,8855
Jet Airways,2019-03-21,Banglore,New Delhi,19:55:00,22:35:00,160,0.0,No Info,7229
Air India,2019-03-01,Mumbai,Hyderabad,15:00:00,16:25:00,85,0.0,No Info,6092
Jet Airways,2019-06-12,Kolkata,Banglore,16:30:00,12:00:00,1170,1.0,In-flight meal not included,8529
Jet Airways,2019-06-01,Delhi,Cochin,09:40:00,04:25:00,1125,2.0,No Info,13014
Jet Airways,2019-03-06,Mumbai,Hyderabad,20:45:00,16:50:00,1205,1.0,No Info,19595
Jet Airways,2019-06-06,Kolkata,Banglore,21:10:00,09:20:00,730,1.0,No Info,14571
Indigo,2019-04-03,Delhi,Cochin,05:35:00,08:50:00,195,0.0,No Info,4729
Indigo,2019-06-27,Chennai,Kolkata,05:15:00,07:40:00,145,0.0,No Info,3540
Multiple Carriers,2019-05-24,Delhi,Cochin,09:00:00,19:00:00,600,1.0,No Info,10197
Jet Airways,2019-03-21,Banglore,New Delhi,11:40:00,20:20:00,520,1.0,In-flight meal not included,7832
Air India,2019-06-03,Delhi,Cochin,13:00:00,19:15:00,375,1.0,No Info,8372
Indigo,2019-03-15,Mumbai,Hyderabad,16:55:00,18:25:00,90,0.0,No Info,3175
Multiple Carriers,2019-03-21,Delhi,Cochin,09:00:00,19:15:00,615,1.0,No Info,13378
Air India,2019-03-27,Delhi,Cochin,05:55:00,19:15:00,2240,2.0,No Info,8446
Jet Airways,2019-05-09,Delhi,Cochin,20:55:00,19:00:00,1325,1.0,In-flight meal not included,12373
Multiple Carriers,2019-04-27,Delhi,Cochin,07:10:00,16:10:00,540,1.0,In-flight meal not included,6093
Indigo,2019-06-18,Kolkata,Banglore,22:15:00,00:50:00,155,0.0,No Info,4804
Multiple Carriers,2019-03-06,Delhi,Cochin,07:10:00,22:20:00,910,1.0,In-flight meal not included,7563
Multiple Carriers,2019-03-06,Delhi,Cochin,07:30:00,21:00:00,810,1.0,No Info,15147
Air Asia,2019-05-12,Banglore,Delhi,04:55:00,07:45:00,170,0.0,No Info,4282
Jet Airways,2019-05-18,Delhi,Cochin,09:40:00,04:25:00,1125,2.0,In-flight meal not included,13029
Vistara,2019-04-27,Delhi,Cochin,14:40:00,17:50:00,190,0.0,No Info,6216
Air India,2019-04-09,Banglore,Delhi,21:05:00,23:55:00,170,0.0,No Info,4441
Indigo,2019-04-12,Banglore,Delhi,16:55:00,19:55:00,180,0.0,No Info,4990
Indigo,2019-05-15,Delhi,Cochin,08:30:00,21:00:00,750,1.0,No Info,7503
Indigo,2019-03-06,Delhi,Cochin,07:35:00,16:10:00,515,1.0,No Info,7094
Air India,2019-05-21,Delhi,Cochin,13:20:00,07:40:00,1100,2.0,No Info,13538
Spicejet,2019-05-18,Kolkata,Banglore,11:15:00,18:30:00,435,1.0,No Info,10944
Jet Airways,2019-05-24,Banglore,Delhi,15:15:00,18:10:00,175,0.0,In-flight meal not included,4544
Indigo,2019-03-21,Kolkata,Banglore,17:15:00,19:55:00,160,0.0,No Info,4148
Air India,2019-06-15,Delhi,Cochin,09:45:00,09:25:00,1420,2.0,No Info,10975
Multiple Carriers,2019-03-06,Delhi,Cochin,11:35:00,21:00:00,565,3.0,No Info,21829
Spicejet,2019-03-21,Delhi,Cochin,08:45:00,13:15:00,270,1.0,No check-in baggage included,6356
Air India,2019-05-06,Kolkata,Banglore,09:50:00,08:55:00,1385,2.0,No Info,13227
Air India,2019-03-01,Banglore,New Delhi,00:30:00,23:55:00,1405,1.0,1 Long layover,12599
Jet Airways,2019-06-15,Delhi,Cochin,09:40:00,12:35:00,1615,2.0,No Info,13014
Indigo,2019-03-09,Banglore,New Delhi,05:30:00,08:20:00,170,0.0,No Info,4777
Indigo,2019-06-01,Chennai,Kolkata,11:35:00,14:00:00,145,0.0,No Info,3858
Vistara,2019-03-03,Banglore,New Delhi,06:40:00,10:25:00,1665,1.0,No Info,12476
Jet Airways,2019-03-06,Banglore,New Delhi,22:50:00,05:05:00,375,1.0,No Info,19225
Air India,2019-04-06,Kolkata,Banglore,20:45:00,23:20:00,155,0.0,No Info,4460
Air India,2019-06-06,Delhi,Cochin,17:15:00,19:15:00,1560,2.0,No Info,12760
Jet Airways,2019-06-06,Delhi,Cochin,07:05:00,12:35:00,330,1.0,In-flight meal not included,10262
Jet Airways,2019-05-06,Kolkata,Banglore,10:20:00,17:35:00,435,1.0,No Info,9358
Indigo,2019-05-27,Delhi,Cochin,07:35:00,12:10:00,275,1.0,No Info,5054
Jet Airways,2019-05-01,Delhi,Cochin,23:05:00,04:25:00,1760,2.0,No Info,16704
Goair,2019-03-24,Banglore,New Delhi,07:45:00,10:40:00,175,0.0,No Info,4239
Air Asia,2019-06-09,Kolkata,Banglore,19:55:00,22:25:00,150,0.0,No Info,4409
Vistara,2019-05-15,Kolkata,Banglore,20:20:00,09:05:00,765,1.0,No Info,8452
Spicejet,2019-06-21,Banglore,Delhi,05:55:00,08:35:00,160,0.0,No Info,3971
Indigo,2019-03-09,Chennai,Kolkata,05:15:00,07:35:00,140,0.0,No Info,6482
Jet Airways,2019-03-21,Banglore,New Delhi,07:00:00,16:10:00,550,1.0,In-flight meal not included,7832
Air Asia,2019-03-03,Banglore,New Delhi,05:50:00,08:40:00,170,0.0,No Info,7652
Multiple Carriers,2019-05-18,Delhi,Cochin,07:05:00,21:00:00,835,1.0,No Info,13727
Air India,2019-05-01,Kolkata,Banglore,09:25:00,18:20:00,535,2.0,No Info,8366
Air India,2019-06-12,Kolkata,Banglore,20:45:00,23:20:00,155,0.0,No Info,4145
Air India,2019-06-09,Delhi,Cochin,09:45:00,09:25:00,1420,2.0,No Info,11185
Spicejet,2019-06-09,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No Info,4174
Multiple Carriers,2019-06-12,Delhi,Cochin,09:45:00,16:10:00,385,1.0,No Info,9646
Spicejet,2019-03-21,Delhi,Cochin,15:55:00,21:55:00,360,1.0,No Info,5511
Jet Airways,2019-03-06,Delhi,Cochin,11:30:00,18:50:00,440,1.0,In-flight meal not included,15400
Jet Airways,2019-06-24,Delhi,Cochin,20:00:00,04:25:00,505,2.0,No Info,14300
Indigo,2019-03-06,Delhi,Cochin,08:25:00,15:30:00,425,1.0,No Info,14871
Jet Airways,2019-04-12,Banglore,Delhi,07:10:00,10:10:00,180,0.0,No Info,7229
Multiple Carriers,2019-06-12,Delhi,Cochin,09:00:00,19:15:00,615,1.0,No Info,14848
Air India,2019-05-06,Kolkata,Banglore,10:00:00,10:00:00,1440,2.0,No Info,14298
Jet Airways,2019-06-01,Delhi,Cochin,21:25:00,19:00:00,1295,2.0,No Info,13292
Vistara,2019-05-06,Kolkata,Banglore,20:20:00,20:20:00,1440,1.0,No Info,8610
Indigo,2019-04-18,Kolkata,Banglore,17:15:00,19:50:00,155,0.0,No Info,4174
Spicejet,2019-06-21,Mumbai,Hyderabad,13:15:00,14:45:00,90,0.0,No check-in baggage included,1965
Jet Airways,2019-03-12,Banglore,New Delhi,18:55:00,10:25:00,930,1.0,In-flight meal not included,11087
Jet Airways,2019-06-18,Banglore,Delhi,06:00:00,08:45:00,165,0.0,In-flight meal not included,6478
Spicejet,2019-03-24,Banglore,New Delhi,05:45:00,08:35:00,170,0.0,No Info,3579
Spicejet,2019-05-15,Mumbai,Hyderabad,22:45:00,00:15:00,90,0.0,No Info,2017
Jet Airways,2019-05-24,Kolkata,Banglore,18:55:00,12:00:00,1025,1.0,No Info,14571
Air India,2019-05-15,Kolkata,Banglore,09:50:00,08:55:00,1385,2.0,No Info,14960
Multiple Carriers,2019-05-27,Delhi,Cochin,11:30:00,21:00:00,570,1.0,In-flight meal not included,6943
Indigo,2019-05-15,Kolkata,Banglore,17:15:00,19:50:00,155,0.0,No Info,4804
Jet Airways,2019-03-21,Delhi,Cochin,10:45:00,04:25:00,1060,2.0,In-flight meal not included,8367
Jet Airways,2019-03-21,Banglore,New Delhi,14:05:00,11:25:00,1280,1.0,In-flight meal not included,7832
Indigo,2019-03-21,Banglore,New Delhi,05:25:00,10:10:00,285,1.0,No Info,6208
Air India,2019-05-09,Kolkata,Banglore,16:45:00,21:05:00,1700,1.0,No Info,7662
Multiple Carriers,2019-05-09,Delhi,Cochin,13:00:00,21:00:00,480,1.0,No Info,13727
Spicejet,2019-04-01,Delhi,Cochin,08:45:00,13:15:00,270,1.0,No Info,4812
Jet Airways,2019-03-21,Delhi,Cochin,18:25:00,18:50:00,1465,2.0,In-flight meal not included,9270
Multiple Carriers,2019-06-15,Delhi,Cochin,13:15:00,22:30:00,555,1.0,No Info,8018
Spicejet,2019-05-06,Banglore,Delhi,05:55:00,08:35:00,160,0.0,No Info,3311
Jet Airways,2019-03-09,Delhi,Cochin,00:20:00,04:25:00,1685,1.0,No Info,15029
Jet Airways,2019-03-09,Delhi,Cochin,10:45:00,18:50:00,1925,2.0,No Info,19329
Indigo,2019-03-24,Banglore,New Delhi,13:00:00,15:50:00,170,0.0,No Info,8033
Multiple Carriers,2019-05-15,Delhi,Cochin,09:00:00,19:00:00,600,1.0,No Info,10197
Jet Airways,2019-05-18,Kolkata,Banglore,21:10:00,10:05:00,775,1.0,In-flight meal not included,8586
Goair,2019-06-15,Kolkata,Banglore,15:20:00,17:55:00,155,0.0,No Info,3514
Indigo,2019-03-21,Mumbai,Hyderabad,06:20:00,07:45:00,85,0.0,No Info,4049
Multiple Carriers,2019-06-24,Delhi,Cochin,10:35:00,19:00:00,505,1.0,No Info,10678
Vistara,2019-06-09,Kolkata,Banglore,17:00:00,23:25:00,385,1.0,No Info,9870
Spicejet,2019-05-21,Kolkata,Banglore,08:35:00,17:15:00,520,1.0,No Info,6381
Indigo,2019-06-06,Kolkata,Banglore,10:30:00,16:05:00,335,1.0,No Info,6301
Jet Airways,2019-05-27,Delhi,Cochin,15:00:00,04:25:00,805,1.0,In-flight meal not included,12898
Jet Airways,2019-05-27,Delhi,Cochin,05:30:00,04:25:00,1375,2.0,No Info,15129
Jet Airways,2019-03-21,Delhi,Cochin,06:20:00,04:25:00,1325,2.0,No Info,11538
Spicejet,2019-05-27,Kolkata,Banglore,17:10:00,19:40:00,150,0.0,No Info,3873
Indigo,2019-06-12,Kolkata,Banglore,09:35:00,12:20:00,165,0.0,No Info,4804
Jet Airways,2019-05-21,Kolkata,Banglore,20:00:00,22:35:00,1595,1.0,In-flight meal not included,10844
Indigo,2019-04-09,Kolkata,Banglore,21:25:00,00:05:00,160,0.0,No Info,4174
Multiple Carriers,2019-05-21,Delhi,Cochin,14:00:00,21:00:00,420,1.0,No Info,14067
Jet Airways,2019-06-15,Delhi,Cochin,09:25:00,12:35:00,1630,2.0,No Info,13882
Indigo,2019-03-27,Mumbai,Hyderabad,06:20:00,07:45:00,85,0.0,No Info,3175
Indigo,2019-03-03,Chennai,Kolkata,11:35:00,14:00:00,145,0.0,No Info,7295
Indigo,2019-03-27,Kolkata,Banglore,22:10:00,00:55:00,165,0.0,No Info,4148
Jet Airways,2019-05-09,Delhi,Cochin,13:25:00,04:25:00,900,2.0,No Info,16704
Air India,2019-05-09,Delhi,Cochin,18:45:00,19:15:00,1470,2.0,No Info,11942
Multiple Carriers,2019-06-27,Delhi,Cochin,10:00:00,19:00:00,540,1.0,No Info,12192
Spicejet,2019-03-27,Kolkata,Banglore,17:15:00,19:45:00,150,0.0,No Info,3847
Air Asia,2019-05-27,Delhi,Cochin,16:45:00,06:35:00,830,1.0,No Info,6752
Jet Airways,2019-03-09,Mumbai,Hyderabad,06:30:00,08:00:00,90,0.0,In-flight meal not included,4995
Air India,2019-06-09,Delhi,Cochin,22:00:00,19:15:00,1275,2.0,No Info,10441
Goair,2019-03-03,Delhi,Cochin,14:10:00,19:20:00,310,1.0,No Info,22794
Air India,2019-06-01,Delhi,Cochin,21:00:00,19:15:00,1335,1.0,No Info,8582
Jet Airways,2019-05-09,Kolkata,Banglore,20:00:00,04:40:00,520,1.0,In-flight meal not included,8586
Multiple Carriers,2019-06-27,Delhi,Cochin,10:20:00,21:00:00,640,1.0,No Info,6480
Jet Airways,2019-05-24,Mumbai,Hyderabad,07:05:00,08:30:00,85,0.0,In-flight meal not included,4995
Jet Airways,2019-06-15,Delhi,Cochin,23:05:00,04:25:00,1760,2.0,No Info,15339
Jet Airways,2019-06-06,Kolkata,Banglore,06:30:00,20:50:00,860,2.0,In-flight meal not included,10118
Spicejet,2019-06-06,Banglore,Delhi,09:30:00,12:20:00,170,0.0,No check-in baggage included,3919
Multiple Carriers,2019-03-09,Delhi,Cochin,07:00:00,19:45:00,765,1.0,No Info,15237
Spicejet,2019-04-27,Banglore,Delhi,09:30:00,12:20:00,170,0.0,No Info,4991
Jet Airways,2019-05-21,Kolkata,Banglore,08:25:00,19:50:00,685,1.0,No Info,14781
Multiple Carriers,2019-05-15,Delhi,Cochin,06:00:00,21:00:00,900,1.0,No Info,7670
Jet Airways,2019-04-01,Kolkata,Banglore,18:55:00,16:20:00,1285,1.0,No Info,12681
Jet Airways,2019-06-09,Banglore,Delhi,18:55:00,22:00:00,185,0.0,In-flight meal not included,7229
Indigo,2019-03-09,Banglore,New Delhi,00:40:00,03:25:00,165,0.0,No Info,4545
Jet Airways,2019-05-06,Kolkata,Banglore,14:05:00,20:45:00,400,1.0,In-flight meal not included,9663
Indigo,2019-06-09,Kolkata,Banglore,21:25:00,00:05:00,160,0.0,No Info,4804
Jet Airways,2019-06-09,Delhi,Cochin,09:00:00,04:25:00,1165,1.0,In-flight meal not included,10262
Jet Airways,2019-05-01,Kolkata,Banglore,08:25:00,18:15:00,590,1.0,In-flight meal not included,10844
Air India,2019-05-24,Kolkata,Banglore,09:50:00,23:15:00,805,2.0,No Info,15170
Jet Airways,2019-06-15,Delhi,Cochin,09:00:00,19:00:00,600,1.0,In-flight meal not included,10262
Jet Airways,2019-06-01,Delhi,Cochin,13:00:00,19:00:00,360,1.0,In-flight meal not included,10262
Air India,2019-06-12,Delhi,Cochin,13:05:00,09:25:00,1220,2.0,No Info,10975
Multiple Carriers,2019-06-03,Delhi,Cochin,19:00:00,01:30:00,390,1.0,No Info,7198
Jet Airways,2019-06-12,Banglore,Delhi,15:15:00,18:10:00,175,0.0,No Info,8016
Jet Airways,2019-03-01,Banglore,New Delhi,05:45:00,15:15:00,570,1.0,No Info,26890
Multiple Carriers,2019-06-09,Delhi,Cochin,10:35:00,19:00:00,505,1.0,No Info,11098
Air India,2019-06-03,Delhi,Cochin,19:00:00,07:40:00,760,1.0,No Info,8372
Jet Airways,2019-05-15,Kolkata,Banglore,18:55:00,04:40:00,585,1.0,In-flight meal not included,9663
Vistara,2019-05-21,Kolkata,Banglore,20:20:00,10:45:00,865,1.0,No Info,9187
Air India,2019-04-15,Banglore,Delhi,10:00:00,12:45:00,165,0.0,No Info,6121
Goair,2019-05-21,Kolkata,Banglore,16:40:00,00:15:00,455,1.0,No Info,8855
Vistara,2019-04-01,Kolkata,Banglore,20:20:00,09:05:00,765,1.0,No Info,7980
Air India,2019-06-06,Kolkata,Banglore,09:50:00,23:15:00,805,2.0,No Info,14960
Jet Airways,2019-05-15,Kolkata,Banglore,18:55:00,18:15:00,1400,1.0,In-flight meal not included,10844
Air India,2019-05-09,Banglore,Delhi,13:20:00,16:10:00,170,0.0,No Info,6121
Multiple Carriers,2019-05-09,Delhi,Cochin,04:55:00,19:15:00,860,1.0,No Info,7575
Jet Airways,2019-05-15,Kolkata,Banglore,10:20:00,17:35:00,435,1.0,No Info,8355
Jet Airways,2019-05-18,Banglore,Delhi,11:10:00,14:05:00,175,0.0,No Info,7229
Multiple Carriers,2019-03-21,Delhi,Cochin,07:05:00,21:20:00,855,2.0,No Info,6653
Spicejet,2019-05-18,Mumbai,Hyderabad,13:15:00,14:45:00,90,0.0,No Info,2227
Air India,2019-04-01,Kolkata,Banglore,07:00:00,10:00:00,1620,2.0,No Info,9836
Jet Airways,2019-05-27,Delhi,Cochin,19:30:00,04:25:00,535,2.0,In-flight meal not included,13029
Multiple Carriers,2019-03-09,Delhi,Cochin,13:15:00,21:20:00,485,2.0,No Info,11560
Jet Airways,2019-05-21,Delhi,Cochin,22:50:00,19:00:00,1210,1.0,In-flight meal not included,12898
Jet Airways,2019-05-18,Delhi,Cochin,11:00:00,14:15:00,195,0.0,No Info,9564
Jet Airways,2019-03-21,Delhi,Cochin,10:20:00,18:50:00,1950,2.0,In-flight meal not included,9254
Jet Airways,2019-05-12,Kolkata,Banglore,09:35:00,19:10:00,575,1.0,No Info,14151
Spicejet,2019-04-03,Kolkata,Banglore,06:55:00,09:30:00,155,0.0,No Info,3873
Multiple Carriers,2019-06-01,Delhi,Cochin,09:00:00,19:00:00,600,1.0,No Info,12717
Jet Airways,2019-06-24,Banglore,Delhi,19:50:00,22:50:00,180,0.0,No Info,8016
Indigo,2019-04-24,Kolkata,Banglore,11:30:00,14:05:00,155,0.0,No Info,4804
Jet Airways,2019-05-01,Kolkata,Banglore,08:25:00,19:50:00,685,1.0,No Info,14781
Indigo,2019-03-01,Banglore,New Delhi,10:05:00,13:00:00,175,0.0,No Info,10067
Multiple Carriers,2019-06-24,Delhi,Cochin,06:00:00,19:00:00,780,1.0,No Info,12524
Multiple Carriers,2019-06-09,Delhi,Cochin,12:50:00,21:00:00,490,1.0,No Info,7005
Air India,2019-06-06,Kolkata,Banglore,16:50:00,05:35:00,765,2.0,No Info,11432
Indigo,2019-03-27,Kolkata,Banglore,10:10:00,12:55:00,165,0.0,No Info,4148
Jet Airways,2019-06-12,Delhi,Cochin,05:30:00,04:25:00,1375,2.0,No Info,13014
Jet Airways,2019-05-21,Banglore,Delhi,06:00:00,08:45:00,165,0.0,No Info,7229
Jet Airways,2019-05-18,Kolkata,Banglore,16:30:00,08:15:00,945,1.0,In-flight meal not included,8586
Jet Airways,2019-05-27,Delhi,Cochin,05:30:00,12:35:00,425,2.0,No Info,16274
Multiple Carriers,2019-03-27,Delhi,Cochin,12:50:00,21:00:00,490,1.0,No Info,6637
Air Asia,2019-05-15,Kolkata,Banglore,15:10:00,23:30:00,500,2.0,No Info,5192
Indigo,2019-03-03,Delhi,Cochin,08:25:00,21:00:00,755,1.0,No Info,14871
Indigo,2019-06-09,Delhi,Cochin,08:30:00,21:00:00,750,1.0,No Info,6838
Spicejet,2019-06-21,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No Info,3873
Jet Airways,2019-05-06,Kolkata,Banglore,20:25:00,15:05:00,1120,1.0,No Info,13067
Jet Airways,2019-06-12,Kolkata,Banglore,20:00:00,12:00:00,960,1.0,No Info,13044
Vistara,2019-06-01,Banglore,Delhi,07:00:00,09:40:00,160,0.0,No Info,4878
Vistara,2019-03-06,Mumbai,Hyderabad,08:45:00,22:55:00,850,1.0,No Info,12395
Spicejet,2019-06-06,Kolkata,Banglore,08:35:00,17:15:00,520,1.0,No Info,6643
Air India,2019-05-15,Kolkata,Banglore,10:00:00,13:45:00,1665,2.0,No Info,16057
Multiple Carriers,2019-04-09,Delhi,Cochin,17:00:00,01:30:00,510,1.0,No Info,6838
Jet Airways,2019-03-21,Delhi,Cochin,05:30:00,18:50:00,800,2.0,No Info,11702
Indigo,2019-04-27,Delhi,Cochin,07:35:00,16:10:00,515,1.0,No Info,6442
Indigo,2019-04-24,Kolkata,Banglore,20:20:00,22:55:00,155,0.0,No Info,4804
Jet Airways,2019-06-09,Kolkata,Banglore,18:55:00,08:15:00,800,1.0,No Info,14939
Indigo,2019-05-24,Banglore,Delhi,22:10:00,01:00:00,170,0.0,No Info,3419
Air India,2019-03-24,Banglore,New Delhi,06:55:00,13:20:00,385,1.0,No Info,7932
Jet Airways,2019-06-09,Delhi,Cochin,06:45:00,04:25:00,1300,2.0,No Info,13376
Jet Airways,2019-05-06,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,In-flight meal not included,4995
Air India,2019-06-06,Kolkata,Banglore,09:25:00,05:25:00,1200,2.0,No Info,13217
Jet Airways,2019-06-15,Delhi,Cochin,19:15:00,12:35:00,1040,1.0,In-flight meal not included,10262
Jet Airways,2019-06-24,Delhi,Cochin,09:35:00,04:25:00,1130,2.0,No Info,13292
Vistara,2019-03-15,Banglore,New Delhi,06:40:00,12:35:00,355,1.0,No Info,6800
Jet Airways,2019-06-06,Banglore,Delhi,08:20:00,11:20:00,180,0.0,In-flight meal not included,6478
